382.75,169.05,796.54,202.31,0,0,676.21,0,164.04,56,39.19
455.2,863.24,739.92,168.68,0,0,0,0,136.56,7,70.996
455.2,776.91,739.92,168.68,0,0,0,0,136.56,7,71.315
455.2,690.59,739.92,168.68,0,0,0,0,136.56,7,74.024
455.2,604.26,739.92,168.68,0,0,0,0,136.56,7,77.689
455.2,517.94,739.92,168.68,0,0,0,0,136.56,7,67.331
455.2,863.24,739.92,168.68,0,0,0,0,136.56,28,73.227
455.2,776.91,739.92,168.68,0,0,0,0,136.56,28,72.271
455.2,690.59,739.92,168.68,0,0,0,0,136.56,28,81.514
455.2,604.26,739.92,168.68,0,0,0,0,136.56,28,89.323
455.2,517.94,739.92,168.68,0,0,0,0,136.56,28,74.98
455.2,863.24,739.92,168.68,0,0,0,0,136.56,90,80.876
455.2,776.91,739.92,168.68,0,0,0,0,136.56,90,80.876
455.2,690.59,739.92,168.68,0,0,0,0,136.56,90,83.745
455.2,604.26,739.92,168.68,0,0,0,0,136.56,90,93.944
455.2,517.94,739.92,168.68,0,0,0,0,136.56,90,80.08
500,738,847,193,0,0,0,0,140,7,47.99
500,553,847,193,0,185,0,0,140,7,45.5
500,369,847,193,0,369,0,0,140,7,39.41
500,0,847,193,0,738,0,0,140,7,32.77
500,738,847,193,0,0,0,0,140,28,65.34
500,553,847,193,0,185,0,0,140,28,62.23
500,369,847,193,0,369,0,0,140,28,53.98
500,0,847,193,0,738,0,0,140,28,45.74
500,738,847,193,0,0,0,0,140,56,86.54
500,553,847,193,0,185,0,0,140,56,67.7
500,369,847,193,0,369,0,0,140,56,65.65
500,0,847,193,0,738,0,0,140,56,52.04
371.42,946.5,751.91,195,0,0,0,0,92.856,7,27.84
371.42,851.85,751.91,195,0,94.65,0,0,92.856,7,29.77
371.42,757.2,751.91,195,0,189.3,0,0,92.856,7,33.01
371.42,662.55,751.91,195,0,283.95,0,0,92.856,7,28.3
371.42,946.5,751.91,195,0,0,0,0,92.856,14,37.85
371.42,851.85,751.91,195,0,94.65,0,0,92.856,14,41.49
371.42,757.2,751.91,195,0,189.3,0,0,92.856,14,41.76
371.42,662.55,751.91,195,0,283.95,0,0,92.856,14,35.69
371.42,946.5,751.91,195,0,0,0,0,92.856,28,43.5
371.42,851.85,751.91,195,0,94.65,0,0,92.856,28,45.1
371.42,757.2,751.91,195,0,189.3,0,0,92.856,28,47.15
371.42,662.55,751.91,195,0,283.95,0,0,92.856,28,41.02
510.88,0,1158.87,214.01,0,0,0,0,0,7,28.12
510.88,0,1158.87,205.53,0,0,0,497,0,7,29.1
510.88,0,1158.87,197.04,0,99.4,0,397,0,7,30.15
510.88,0,1158.87,188.65,0,198.8,0,298.2,0,7,30.76
510.88,0,1158.87,180.08,0,298.2,0,198.8,0,7,29.75
510.88,0,1158.87,185.4,0,397.6,0,397.6,0,7,28.14
510.88,0,1158.87,185.4,0,497,0,0,0,7,28.35
510.88,0,1158.87,217.45,0,0,0,0,0,7,26.1
510.88,0,1158.87,208.1,0,0,0,497,0,7,27.25
510.88,0,1158.87,199.18,0,99.4,0,397,0,7,27.85
510.88,0,1158.87,190.26,0,198.8,0,298.2,0,7,29.15
510.88,0,1158.87,181.35,0,298.2,0,198.8,0,7,26.85
510.88,0,1158.87,181.35,0,397.6,0,397.6,0,7,25.42
510.88,0,1158.87,181.35,0,497,0,0,0,7,25.2
510.88,0,1158.87,304.43,0,0,0,0,0,7,32.52
510.88,0,1158.87,291.34,0,0,0,497,0,7,34.1
510.88,0,1158.87,278.85,0,99.4,0,397,0,7,28.93
510.88,0,1158.87,266.37,0,198.8,0,298.2,0,7,30.15
510.88,0,1158.87,253.88,0,298.2,0,198.8,0,7,31.75
510.88,0,1158.87,252.11,0,397.6,0,397.6,0,7,31.1
510.88,0,1158.87,252.11,0,497,0,0,0,7,28.12
510.88,0,1158.87,214.01,0,0,0,0,0,28,43.1
510.88,0,1158.87,205.53,0,0,0,497,0,28,43.82
510.88,0,1158.87,197.04,0,99.4,0,397,0,28,45.11
510.88,0,1158.87,188.65,0,198.8,0,298.2,0,28,45.95
510.88,0,1158.87,180.08,0,298.2,0,198.8,0,28,44.3
510.88,0,1158.87,185.4,0,397.6,0,397.6,0,28,43.75
510.88,0,1158.87,185.4,0,497,0,0,0,28,43.86
510.88,0,1158.87,217.45,0,0,0,0,0,28,41.76
510.88,0,1158.87,208.1,0,0,0,497,0,28,42.55
510.88,0,1158.87,199.18,0,99.4,0,397,0,28,43.12
510.88,0,1158.87,190.26,0,198.8,0,298.2,0,28,44.2
510.88,0,1158.87,181.35,0,298.2,0,198.8,0,28,43.1
510.88,0,1158.87,181.35,0,397.6,0,397.6,0,28,43.83
510.88,0,1158.87,181.35,0,497,0,0,0,28,42.12
510.88,0,1158.87,304.43,0,0,0,0,0,28,45.78
510.88,0,1158.87,291.34,0,0,0,497,0,28,49.21
510.88,0,1158.87,278.85,0,99.4,0,397,0,28,44.85
510.88,0,1158.87,266.37,0,198.8,0,298.2,0,28,47.21
510.88,0,1158.87,253.88,0,298.2,0,198.8,0,28,48.1
510.88,0,1158.87,252.11,0,397.6,0,397.6,0,28,46.21
510.88,0,1158.87,252.11,0,497,0,0,0,28,43.82
327,654,981,179.85,0,0,0,0,0,28,28.69
327,572,981,179.85,0,82,0,0,0,28,36.13
327,490,981,179.85,0,164,0,0,0,28,27.82
327,327,981,179.85,0,327,0,0,0,28,27.3
327,572,981,179.85,82,0,0,0,0,28,33.78
327,490,981,179.85,164,0,0,0,0,28,26.55
327,327,981,179.85,327,0,0,0,0,28,26.88
327,490,981,179.85,82,82,0,0,0,28,30.24
327,327,981,179.85,163.5,163.5,0,0,0,28,27.74
